VK,HT,FT,HT_normalized,FT_normalized,Injection
57,5,27,0.0,0.022804054054054054,1
47,19,16,0.009364548494983277,0.013513513513513514,1
41,13,23,0.005351170568561873,0.019425675675675675,1
40,17,25,0.008026755852842809,0.021114864864864864,1
85,9,19,0.0026755852842809363,0.016047297297297296,1
15,15,21,0.006688963210702341,0.017736486486486486,1
75,13,22,0.005351170568561873,0.018581081081081082,1
30,9,17,0.0026755852842809363,0.014358108108108109,1
72,20,13,0.010033444816053512,0.01097972972972973,1
39,5,27,0.0,0.022804054054054054,1
62,20,11,0.010033444816053512,0.009290540540540541,1
46,14,29,0.006020066889632107,0.024493243243243243,1
82,15,18,0.006688963210702341,0.015202702702702704,1
68,14,12,0.006020066889632107,0.010135135135135136,1
59,17,17,0.008026755852842809,0.014358108108108109,1
76,17,25,0.008026755852842809,0.021114864864864864,1
62,19,14,0.009364548494983277,0.011824324324324325,1
73,13,24,0.005351170568561873,0.02027027027027027,1
53,12,11,0.0046822742474916385,0.009290540540540541,1
73,19,14,0.009364548494983277,0.011824324324324325,1
81,9,19,0.0026755852842809363,0.016047297297297296,1
25,12,20,0.0046822742474916385,0.016891891891891893,1
22,11,29,0.004013377926421404,0.024493243243243243,1
71,5,23,0.0,0.019425675675675675,1
63,8,11,0.002006688963210702,0.009290540540540541,1
37,14,21,0.006020066889632107,0.017736486486486486,1
41,6,24,0.0006688963210702341,0.02027027027027027,1
60,18,11,0.008695652173913044,0.009290540540540541,1
89,20,24,0.010033444816053512,0.02027027027027027,1
77,20,26,0.010033444816053512,0.02195945945945946,1
20,5,12,0.0,0.010135135135135136,1
13,16,13,0.007357859531772575,0.01097972972972973,1
30,8,19,0.002006688963210702,0.016047297297297296,1
74,12,22,0.0046822742474916385,0.018581081081081082,1
79,12,13,0.0046822742474916385,0.01097972972972973,1
53,7,12,0.0013377926421404682,0.010135135135135136,1
76,19,17,0.009364548494983277,0.014358108108108109,1
79,8,24,0.002006688963210702,0.02027027027027027,1
49,18,20,0.008695652173913044,0.016891891891891893,1
25,15,18,0.006688963210702341,0.015202702702702704,1
53,10,21,0.0033444816053511705,0.017736486486486486,1
87,19,25,0.009364548494983277,0.021114864864864864,1
34,5,23,0.0,0.019425675675675675,1
62,9,27,0.0026755852842809363,0.022804054054054054,1
53,18,23,0.008695652173913044,0.019425675675675675,1
51,11,13,0.004013377926421404,0.01097972972972973,1
55,8,18,0.002006688963210702,0.015202702702702704,1
39,10,28,0.0033444816053511705,0.02364864864864865,1
32,14,17,0.006020066889632107,0.014358108108108109,1
69,15,12,0.006688963210702341,0.010135135135135136,1
40,12,16,0.0046822742474916385,0.013513513513513514,1
77,7,21,0.0013377926421404682,0.017736486486486486,1
78,8,27,0.002006688963210702,0.022804054054054054,1
24,20,25,0.010033444816053512,0.021114864864864864,1
58,7,24,0.0013377926421404682,0.02027027027027027,1
83,13,13,0.005351170568561873,0.01097972972972973,1
81,5,26,0.0,0.02195945945945946,1
53,14,20,0.006020066889632107,0.016891891891891893,1
73,5,17,0.0,0.014358108108108109,1
72,6,13,0.0006688963210702341,0.01097972972972973,1
15,12,16,0.0046822742474916385,0.013513513513513514,1
19,8,13,0.002006688963210702,0.01097972972972973,1
48,12,29,0.0046822742474916385,0.024493243243243243,1
29,12,13,0.0046822742474916385,0.01097972972972973,1
62,16,11,0.007357859531772575,0.009290540540540541,1
54,16,30,0.007357859531772575,0.02533783783783784,1
14,15,15,0.006688963210702341,0.01266891891891892,1
36,10,21,0.0033444816053511705,0.017736486486486486,1
50,19,11,0.009364548494983277,0.009290540540540541,1
21,16,16,0.007357859531772575,0.013513513513513514,1
47,11,20,0.004013377926421404,0.016891891891891893,1
44,16,18,0.007357859531772575,0.015202702702702704,1
60,11,15,0.004013377926421404,0.01266891891891892,1
87,7,18,0.0013377926421404682,0.015202702702702704,1
46,11,26,0.004013377926421404,0.02195945945945946,1
22,5,11,0.0,0.009290540540540541,1
73,18,12,0.008695652173913044,0.010135135135135136,1
72,7,26,0.0013377926421404682,0.02195945945945946,1
90,14,30,0.006020066889632107,0.02533783783783784,1
47,6,21,0.0006688963210702341,0.017736486486486486,1
71,14,18,0.006020066889632107,0.015202702702702704,1
43,12,12,0.0046822742474916385,0.010135135135135136,1
90,11,17,0.004013377926421404,0.014358108108108109,1
22,14,21,0.006020066889632107,0.017736486486486486,1
61,19,14,0.009364548494983277,0.011824324324324325,1
47,18,10,0.008695652173913044,0.008445945945945946,1
44,5,20,0.0,0.016891891891891893,1
48,8,11,0.002006688963210702,0.009290540540540541,1
15,19,24,0.009364548494983277,0.02027027027027027,1
46,6,18,0.0006688963210702341,0.015202702702702704,1
42,20,22,0.010033444816053512,0.018581081081081082,1
61,10,14,0.0033444816053511705,0.011824324324324325,1
20,18,21,0.008695652173913044,0.017736486486486486,1
68,16,19,0.007357859531772575,0.016047297297297296,1
22,20,15,0.010033444816053512,0.01266891891891892,1
57,19,13,0.009364548494983277,0.01097972972972973,1
23,5,28,0.0,0.02364864864864865,1
64,11,18,0.004013377926421404,0.015202702702702704,1
74,12,24,0.0046822742474916385,0.02027027027027027,1
78,6,10,0.0006688963210702341,0.008445945945945946,1
47,20,16,0.010033444816053512,0.013513513513513514,1
37,5,20,0.0,0.016891891891891893,1
79,10,16,0.0033444816053511705,0.013513513513513514,1
69,17,21,0.008026755852842809,0.017736486486486486,1
24,12,21,0.0046822742474916385,0.017736486486486486,1
83,17,16,0.008026755852842809,0.013513513513513514,1
25,5,26,0.0,0.02195945945945946,1
55,5,15,0.0,0.01266891891891892,1
78,14,15,0.006020066889632107,0.01266891891891892,1
72,10,18,0.0033444816053511705,0.015202702702702704,1
90,6,10,0.0006688963210702341,0.008445945945945946,1
53,9,12,0.0026755852842809363,0.010135135135135136,1
83,8,20,0.002006688963210702,0.016891891891891893,1
51,18,10,0.008695652173913044,0.008445945945945946,1
16,11,30,0.004013377926421404,0.02533783783783784,1
49,5,11,0.0,0.009290540540540541,1
87,17,12,0.008026755852842809,0.010135135135135136,1
46,13,20,0.005351170568561873,0.016891891891891893,1
75,16,10,0.007357859531772575,0.008445945945945946,1
68,17,28,0.008026755852842809,0.02364864864864865,1
14,20,14,0.010033444816053512,0.011824324324324325,1
82,20,25,0.010033444816053512,0.021114864864864864,1
16,20,16,0.010033444816053512,0.013513513513513514,1
34,11,13,0.004013377926421404,0.01097972972972973,1
18,16,17,0.007357859531772575,0.014358108108108109,1
84,9,22,0.0026755852842809363,0.018581081081081082,1
52,7,12,0.0013377926421404682,0.010135135135135136,1
46,6,24,0.0006688963210702341,0.02027027027027027,1
57,11,20,0.004013377926421404,0.016891891891891893,1
51,16,18,0.007357859531772575,0.015202702702702704,1
67,12,11,0.0046822742474916385,0.009290540540540541,1
56,13,27,0.005351170568561873,0.022804054054054054,1
47,5,17,0.0,0.014358108108108109,1
78,6,12,0.0006688963210702341,0.010135135135135136,1
86,10,28,0.0033444816053511705,0.02364864864864865,1
57,5,23,0.0,0.019425675675675675,1
45,17,18,0.008026755852842809,0.015202702702702704,1
38,13,17,0.005351170568561873,0.014358108108108109,1
20,14,16,0.006020066889632107,0.013513513513513514,1
57,19,12,0.009364548494983277,0.010135135135135136,1
21,19,23,0.009364548494983277,0.019425675675675675,1
85,16,22,0.007357859531772575,0.018581081081081082,1
46,13,26,0.005351170568561873,0.02195945945945946,1
76,8,12,0.002006688963210702,0.010135135135135136,1
50,16,13,0.007357859531772575,0.01097972972972973,1
52,6,12,0.0006688963210702341,0.010135135135135136,1
21,17,24,0.008026755852842809,0.02027027027027027,1
39,6,27,0.0006688963210702341,0.022804054054054054,1
51,20,24,0.010033444816053512,0.02027027027027027,1
30,18,27,0.008695652173913044,0.022804054054054054,1
68,9,15,0.0026755852842809363,0.01266891891891892,1
42,11,28,0.004013377926421404,0.02364864864864865,1
76,12,28,0.0046822742474916385,0.02364864864864865,1
90,16,10,0.007357859531772575,0.008445945945945946,1
57,20,18,0.010033444816053512,0.015202702702702704,1
29,14,13,0.006020066889632107,0.01097972972972973,1
79,20,29,0.010033444816053512,0.024493243243243243,1
34,15,23,0.006688963210702341,0.019425675675675675,1
68,11,28,0.004013377926421404,0.02364864864864865,1
48,9,25,0.0026755852842809363,0.021114864864864864,1
61,11,24,0.004013377926421404,0.02027027027027027,1
29,7,30,0.0013377926421404682,0.02533783783783784,1
35,10,16,0.0033444816053511705,0.013513513513513514,1
89,18,18,0.008695652173913044,0.015202702702702704,1
16,20,18,0.010033444816053512,0.015202702702702704,1
16,6,16,0.0006688963210702341,0.013513513513513514,1
25,17,20,0.008026755852842809,0.016891891891891893,1
70,9,20,0.0026755852842809363,0.016891891891891893,1
20,19,24,0.009364548494983277,0.02027027027027027,1
31,16,17,0.007357859531772575,0.014358108108108109,1
86,15,13,0.006688963210702341,0.01097972972972973,1
76,6,10,0.0006688963210702341,0.008445945945945946,1
22,6,11,0.0006688963210702341,0.009290540540540541,1
32,14,26,0.006020066889632107,0.02195945945945946,1
86,14,23,0.006020066889632107,0.019425675675675675,1
47,7,16,0.0013377926421404682,0.013513513513513514,1
65,9,20,0.0026755852842809363,0.016891891891891893,1
64,15,22,0.006688963210702341,0.018581081081081082,1
30,11,13,0.004013377926421404,0.01097972972972973,1
34,13,29,0.005351170568561873,0.024493243243243243,1
15,17,30,0.008026755852842809,0.02533783783783784,1
70,18,24,0.008695652173913044,0.02027027027027027,1
13,20,18,0.010033444816053512,0.015202702702702704,1
55,9,15,0.0026755852842809363,0.01266891891891892,1
16,9,11,0.0026755852842809363,0.009290540540540541,1
14,6,13,0.0006688963210702341,0.01097972972972973,1
23,14,26,0.006020066889632107,0.02195945945945946,1
45,18,22,0.008695652173913044,0.018581081081081082,1
68,15,24,0.006688963210702341,0.02027027027027027,1
69,16,10,0.007357859531772575,0.008445945945945946,1
66,9,11,0.0026755852842809363,0.009290540540540541,1
18,14,19,0.006020066889632107,0.016047297297297296,1
71,19,29,0.009364548494983277,0.024493243243243243,1
47,8,23,0.002006688963210702,0.019425675675675675,1
70,6,28,0.0006688963210702341,0.02364864864864865,1
45,19,28,0.009364548494983277,0.02364864864864865,1
38,9,29,0.0026755852842809363,0.024493243243243243,1
77,8,28,0.002006688963210702,0.02364864864864865,1
63,19,13,0.009364548494983277,0.01097972972972973,1
33,10,21,0.0033444816053511705,0.017736486486486486,1
61,15,12,0.006688963210702341,0.010135135135135136,1
80,18,23,0.008695652173913044,0.019425675675675675,1
58,9,24,0.0026755852842809363,0.02027027027027027,1
20,13,19,0.005351170568561873,0.016047297297297296,1
34,5,17,0.0,0.014358108108108109,1
13,10,14,0.0033444816053511705,0.011824324324324325,1
19,18,22,0.008695652173913044,0.018581081081081082,1
19,18,12,0.008695652173913044,0.010135135135135136,1
74,16,28,0.007357859531772575,0.02364864864864865,1
79,14,25,0.006020066889632107,0.021114864864864864,1
45,11,20,0.004013377926421404,0.016891891891891893,1
35,7,20,0.0013377926421404682,0.016891891891891893,1
80,18,20,0.008695652173913044,0.016891891891891893,1
73,9,21,0.0026755852842809363,0.017736486486486486,1
78,17,11,0.008026755852842809,0.009290540540540541,1
86,6,11,0.0006688963210702341,0.009290540540540541,1
15,17,20,0.008026755852842809,0.016891891891891893,1
18,8,19,0.002006688963210702,0.016047297297297296,1
17,17,27,0.008026755852842809,0.022804054054054054,1
57,5,28,0.0,0.02364864864864865,1
57,17,11,0.008026755852842809,0.009290540540540541,1
30,15,10,0.006688963210702341,0.008445945945945946,1
43,20,26,0.010033444816053512,0.02195945945945946,1
81,14,10,0.006020066889632107,0.008445945945945946,1
36,8,19,0.002006688963210702,0.016047297297297296,1
43,9,12,0.0026755852842809363,0.010135135135135136,1
87,5,15,0.0,0.01266891891891892,1
64,14,25,0.006020066889632107,0.021114864864864864,1
42,15,11,0.006688963210702341,0.009290540540540541,1
87,5,12,0.0,0.010135135135135136,1
43,12,30,0.0046822742474916385,0.02533783783783784,1
18,14,19,0.006020066889632107,0.016047297297297296,1
20,13,22,0.005351170568561873,0.018581081081081082,1
52,8,27,0.002006688963210702,0.022804054054054054,1
83,19,14,0.009364548494983277,0.011824324324324325,1
31,5,14,0.0,0.011824324324324325,1
66,10,11,0.0033444816053511705,0.009290540540540541,1
87,17,13,0.008026755852842809,0.01097972972972973,1
82,12,16,0.0046822742474916385,0.013513513513513514,1
43,19,16,0.009364548494983277,0.013513513513513514,1
26,19,29,0.009364548494983277,0.024493243243243243,1
88,19,25,0.009364548494983277,0.021114864864864864,1
57,8,10,0.002006688963210702,0.008445945945945946,1
15,8,29,0.002006688963210702,0.024493243243243243,1
35,7,13,0.0013377926421404682,0.01097972972972973,1
56,16,22,0.007357859531772575,0.018581081081081082,1
35,13,20,0.005351170568561873,0.016891891891891893,1
76,7,18,0.0013377926421404682,0.015202702702702704,1
90,19,27,0.009364548494983277,0.022804054054054054,1
70,9,30,0.0026755852842809363,0.02533783783783784,1
48,7,29,0.0013377926421404682,0.024493243243243243,1
79,6,13,0.0006688963210702341,0.01097972972972973,1
34,12,12,0.0046822742474916385,0.010135135135135136,1
86,5,12,0.0,0.010135135135135136,1
60,16,22,0.007357859531772575,0.018581081081081082,1
29,8,16,0.002006688963210702,0.013513513513513514,1
53,5,10,0.0,0.008445945945945946,1
17,18,21,0.008695652173913044,0.017736486486486486,1
38,8,19,0.002006688963210702,0.016047297297297296,1
22,8,27,0.002006688963210702,0.022804054054054054,1
67,9,20,0.0026755852842809363,0.016891891891891893,1
59,19,22,0.009364548494983277,0.018581081081081082,1
49,13,29,0.005351170568561873,0.024493243243243243,1
79,6,23,0.0006688963210702341,0.019425675675675675,1
39,19,20,0.009364548494983277,0.016891891891891893,1
47,8,21,0.002006688963210702,0.017736486486486486,1
30,12,25,0.0046822742474916385,0.021114864864864864,1
71,6,30,0.0006688963210702341,0.02533783783783784,1
69,15,10,0.006688963210702341,0.008445945945945946,1
76,17,23,0.008026755852842809,0.019425675675675675,1
87,13,10,0.005351170568561873,0.008445945945945946,1
77,11,21,0.004013377926421404,0.017736486486486486,1
33,16,17,0.007357859531772575,0.014358108108108109,1
20,18,29,0.008695652173913044,0.024493243243243243,1
32,9,12,0.0026755852842809363,0.010135135135135136,1
64,15,25,0.006688963210702341,0.021114864864864864,1
66,14,24,0.006020066889632107,0.02027027027027027,1
16,11,29,0.004013377926421404,0.024493243243243243,1
89,7,30,0.0013377926421404682,0.02533783783783784,1
48,13,18,0.005351170568561873,0.015202702702702704,1
38,5,25,0.0,0.021114864864864864,1
29,19,23,0.009364548494983277,0.019425675675675675,1
54,19,12,0.009364548494983277,0.010135135135135136,1
17,17,16,0.008026755852842809,0.013513513513513514,1
75,10,29,0.0033444816053511705,0.024493243243243243,1
66,15,15,0.006688963210702341,0.01266891891891892,1
48,12,15,0.0046822742474916385,0.01266891891891892,1
67,8,30,0.002006688963210702,0.02533783783783784,1
21,11,29,0.004013377926421404,0.024493243243243243,1
33,7,15,0.0013377926421404682,0.01266891891891892,1
20,16,20,0.007357859531772575,0.016891891891891893,1
61,6,20,0.0006688963210702341,0.016891891891891893,1
14,7,28,0.0013377926421404682,0.02364864864864865,1
49,19,30,0.009364548494983277,0.02533783783783784,1
46,18,11,0.008695652173913044,0.009290540540540541,1
90,20,13,0.010033444816053512,0.01097972972972973,1
34,15,20,0.006688963210702341,0.016891891891891893,1
58,8,12,0.002006688963210702,0.010135135135135136,1
38,14,14,0.006020066889632107,0.011824324324324325,1
50,11,27,0.004013377926421404,0.022804054054054054,1
25,18,24,0.008695652173913044,0.02027027027027027,1
63,16,29,0.007357859531772575,0.024493243243243243,1
29,6,23,0.0006688963210702341,0.019425675675675675,1
35,15,25,0.006688963210702341,0.021114864864864864,1
68,18,23,0.008695652173913044,0.019425675675675675,1
53,20,17,0.010033444816053512,0.014358108108108109,1
45,6,23,0.0006688963210702341,0.019425675675675675,1
18,10,12,0.0033444816053511705,0.010135135135135136,1
21,9,20,0.0026755852842809363,0.016891891891891893,1
60,5,30,0.0,0.02533783783783784,1
15,17,18,0.008026755852842809,0.015202702702702704,1
89,19,15,0.009364548494983277,0.01266891891891892,1
33,17,12,0.008026755852842809,0.010135135135135136,1
62,10,15,0.0033444816053511705,0.01266891891891892,1
42,12,14,0.0046822742474916385,0.011824324324324325,1
57,5,18,0.0,0.015202702702702704,1
75,8,16,0.002006688963210702,0.013513513513513514,1
14,13,14,0.005351170568561873,0.011824324324324325,1
68,9,23,0.0026755852842809363,0.019425675675675675,1
73,19,15,0.009364548494983277,0.01266891891891892,1
64,12,28,0.0046822742474916385,0.02364864864864865,1
77,13,27,0.005351170568561873,0.022804054054054054,1
72,16,14,0.007357859531772575,0.011824324324324325,1
42,18,21,0.008695652173913044,0.017736486486486486,1
54,6,20,0.0006688963210702341,0.016891891891891893,1
78,17,19,0.008026755852842809,0.016047297297297296,1
71,7,13,0.0013377926421404682,0.01097972972972973,1
26,9,22,0.0026755852842809363,0.018581081081081082,1
71,17,14,0.008026755852842809,0.011824324324324325,1
31,20,18,0.010033444816053512,0.015202702702702704,1
74,17,14,0.008026755852842809,0.011824324324324325,1
14,11,28,0.004013377926421404,0.02364864864864865,1
25,11,19,0.004013377926421404,0.016047297297297296,1
54,6,18,0.0006688963210702341,0.015202702702702704,1
64,17,10,0.008026755852842809,0.008445945945945946,1
81,16,15,0.007357859531772575,0.01266891891891892,1
28,11,26,0.004013377926421404,0.02195945945945946,1
54,17,24,0.008026755852842809,0.02027027027027027,1
37,5,25,0.0,0.021114864864864864,1
17,11,22,0.004013377926421404,0.018581081081081082,1
79,10,23,0.0033444816053511705,0.019425675675675675,1
90,9,29,0.0026755852842809363,0.024493243243243243,1
51,10,28,0.0033444816053511705,0.02364864864864865,1
46,20,19,0.010033444816053512,0.016047297297297296,1
23,19,24,0.009364548494983277,0.02027027027027027,1
55,20,12,0.010033444816053512,0.010135135135135136,1
69,16,15,0.007357859531772575,0.01266891891891892,1
71,15,23,0.006688963210702341,0.019425675675675675,1
42,10,25,0.0033444816053511705,0.021114864864864864,1
70,9,12,0.0026755852842809363,0.010135135135135136,1
62,10,13,0.0033444816053511705,0.01097972972972973,1
81,6,14,0.0006688963210702341,0.011824324324324325,1
26,9,29,0.0026755852842809363,0.024493243243243243,1
35,15,18,0.006688963210702341,0.015202702702702704,1
71,12,20,0.0046822742474916385,0.016891891891891893,1
18,10,22,0.0033444816053511705,0.018581081081081082,1
24,18,28,0.008695652173913044,0.02364864864864865,1
53,16,18,0.007357859531772575,0.015202702702702704,1
62,12,11,0.0046822742474916385,0.009290540540540541,1
73,14,17,0.006020066889632107,0.014358108108108109,1
81,9,22,0.0026755852842809363,0.018581081081081082,1
70,16,26,0.007357859531772575,0.02195945945945946,1
75,10,22,0.0033444816053511705,0.018581081081081082,1
23,6,14,0.0006688963210702341,0.011824324324324325,1
68,14,27,0.006020066889632107,0.022804054054054054,1
45,19,23,0.009364548494983277,0.019425675675675675,1
82,8,11,0.002006688963210702,0.009290540540540541,1
38,8,20,0.002006688963210702,0.016891891891891893,1
39,13,28,0.005351170568561873,0.02364864864864865,1
30,11,12,0.004013377926421404,0.010135135135135136,1
88,18,15,0.008695652173913044,0.01266891891891892,1
14,20,23,0.010033444816053512,0.019425675675675675,1
33,20,29,0.010033444816053512,0.024493243243243243,1
24,7,16,0.0013377926421404682,0.013513513513513514,1
67,7,14,0.0013377926421404682,0.011824324324324325,1
65,6,11,0.0006688963210702341,0.009290540540540541,1
30,8,24,0.002006688963210702,0.02027027027027027,1
52,19,12,0.009364548494983277,0.010135135135135136,1
46,11,19,0.004013377926421404,0.016047297297297296,1
29,17,20,0.008026755852842809,0.016891891891891893,1
21,19,30,0.009364548494983277,0.02533783783783784,1
44,19,13,0.009364548494983277,0.01097972972972973,1
15,9,27,0.0026755852842809363,0.022804054054054054,1
52,20,19,0.010033444816053512,0.016047297297297296,1
83,6,20,0.0006688963210702341,0.016891891891891893,1
50,8,11,0.002006688963210702,0.009290540540540541,1
48,19,19,0.009364548494983277,0.016047297297297296,1
42,10,23,0.0033444816053511705,0.019425675675675675,1
66,16,20,0.007357859531772575,0.016891891891891893,1
85,7,28,0.0013377926421404682,0.02364864864864865,1
27,7,14,0.0013377926421404682,0.011824324324324325,1
21,17,10,0.008026755852842809,0.008445945945945946,1
26,5,25,0.0,0.021114864864864864,1
30,15,12,0.006688963210702341,0.010135135135135136,1
24,19,10,0.009364548494983277,0.008445945945945946,1
73,8,29,0.002006688963210702,0.024493243243243243,1
44,20,20,0.010033444816053512,0.016891891891891893,1
37,11,14,0.004013377926421404,0.011824324324324325,1
22,11,11,0.004013377926421404,0.009290540540540541,1
